"expense_id";"user_id";"expense_amount";"discount_percentage";"frequency";"expense_type";"rating"
"5476";"28497";"52.31";"36.824";"4";"C";"1"
"5477";"1132";"87.86";"43.386";"16";"B";"8"
"5478";"12793";"72.75";"14.097";"7";" ";"4"
"5479";"22715";"94.71";"49.215";"7";"B";"6"
"5480";"10662";"11.21";"48.232";"7";"F";"10"
"5481";"24153";"10.26";"51.463";"2";"C";"2"
"5482";"10156";"21.00";"28.931";"13";"A";"1"
"5483";"23893";"72.98";"38.849";"14";"B";"3"
"5484";"8645";"87.61";"37.743";"7";"F";"8"
"5485";"5531";"52.79";"9.934";"2";" ";"5"
"5486";"18875";"31.09";"31.524";"4";"F";"3"
"5487";"22359";"40.64";"38.675";"5";"D";"2"
"5488";"21976";"18.70";"44.415";"9";"D";"10"
"5489";"24297";"72.77";"9.325";"1";" ";"5"
"5490";"18259";"76.53";"22.314";"14";"D";"5"
"5491";"14611";"41.74";"30.156";"13";"E";"5"
"5492";"26109";"49.64";"21.203";"8";"E";"10"
"5493";"17526";"97.12";"45.371";"3";"C";"1"
"5494";"3896";"55.17";"48.300";"7";"E";"8"
"5495";"16500";"46.80";"22.195";"1";"C";"6"
"5496";"9143";"30.33";"40.829";"3";"B";"4"
"5497";"10766";"69.38";"35.871";"13";"C";"2"
"5498";"6255";"78.34";"36.329";"2";"D";"10"
"5499";"4662";"99.00";"35.805";"6";"A";"4"
"5500";"14998";"74.97";"41.047";"12";"E";"2"
"5501";"18687";"71.08";"42.265";"11";"B";"3"
"5502";"9859";"82.21";"13.553";"10";" ";"1"
"5503";"4746";"9.64";"14.656";"17";" ";"7"
"5504";"18882";"68.63";"32.578";"7";"B";"1"
"5505";"18831";"88.37";"27.683";"12";" ";"4"
"5506";"20732";"96.19";"29.158";"6";"D";"6"
"5507";"10903";"82.95";"36.202";"11";"A";"9"
"5508";"27819";"21.69";"43.173";"14";" ";"3"
"5509";"16445";"95.19";"18.692";"2";"B";"4"
"5510";"5196";"65.87";"45.952";"6";"C";"3"
"5511";"5210";"68.50";"32.637";"18";"F";"6"
"5512";"516";"31.35";"46.348";"11";"F";"8"
"5513";"17373";"97.34";"7.665";"12";"E";"2"
"5514";"24461";"87.83";"37.276";"2";"F";"1"
"5515";"15808";"84.28";"18.332";"8";"D";"4"
"5516";"20628";"93.52";"48.358";"5";"D";"5"
"5517";"8728";"72.14";"33.368";"11";"F";"3"
"5518";"12494";"64.53";"45.183";"10";"B";"10"
"5519";"27911";"24.52";"38.080";"6";"A";"1"
"5520";"817";"25.61";"42.197";"2";"C";"6"
"5521";"12254";"82.22";"36.147";"1";"D";"3"
"5522";"1741";"8.47";"49.571";"2";"B";"3"
"5523";"17745";"50.18";"45.976";"15";"A";"7"
"5524";"26424";"94.38";"22.690";"14";"C";"3"
"5525";"22759";"97.70";"21.895";"11";"C";"6"
"5526";"8338";"19.07";"52.619";"1";"D";"6"
"5527";"21234";"24.67";"23.218";"8";"D";"6"
"5528";"4427";"26.08";"36.053";"9";" ";"10"
"5529";"16883";"85.55";"29.015";"6";"D";"9"
"5530";"3608";"39.33";"7.639";"10";"B";"8"
"5531";"4003";"96.01";"22.640";"8";"B";"1"
"5532";"27213";"46.68";"33.958";"1";"A";"8"
"5533";"14112";"76.57";"8.414";"17";"C";"3"
"5534";"15255";"74.57";"42.478";"9";"A";"5"
"5535";"23575";"80.20";"29.663";"4";"A";"2"
"5536";"18796";"9.46";"19.138";"8";"D";"8"
"5537";"28918";"21.77";"9.090";"16";"D";"7"
"5538";"28324";"10.90";"31.863";"7";"B";"10"
"5539";"13531";"54.26";"53.102";"3";"D";"10"
"5540";"10178";"19.96";"31.635";"4";"B";"8"
"5541";"23389";"23.48";"41.913";"3";"F";"4"
"5542";"13135";"63.04";"48.756";"8";"F";"6"
"5543";"22342";"72.37";"22.912";"6";"B";"6"
"5544";"3308";"88.81";"15.210";"2";"D";"7"
"5545";"10292";"71.92";"25.634";"19";"E";"7"
"5546";"9181";"71.08";"20.419";"10";"A";"1"
"5547";"10447";"93.42";"43.303";"15";" ";"8"
"5548";"8611";"95.10";"2.914";"12";"F";"4"
"5549";"24982";"78.40";"38.262";"6";"E";"3"
"5550";"2708";"60.04";"16.483";"5";" ";"10"
"5551";"27962";"44.61";"51.078";"9";"A";"5"
"5552";"17080";"82.19";"24.108";"10";"C";"2"
"5553";"16815";"68.96";"14.801";"17";"B";"1"
"5554";"7647";"24.40";"38.584";"19";"C";"5"
"5555";"9522";"76.10";"39.990";"7";"E";"1"
"5556";"14425";"57.66";"46.666";"1";"C";"7"
"5557";"1387";"97.85";"16.458";"16";"A";"3"
"5558";"18685";"98.09";"5.170";"13";"E";"2"
"5559";"16042";"66.83";"38.249";"13";"C";"8"
"5560";"19279";"30.98";"17.973";"3";"B";"2"
"5561";"11392";"99.07";"19.890";"6";"C";"5"
"5562";"2724";"9.87";"10.053";"15";"A";"3"
"5563";"27154";"79.95";"24.237";"7";"B";"7"
"5564";"14894";"50.54";"4.807";"17";"B";"9"
"5565";"5772";"68.91";"3.378";"16";"C";"8"
"5566";"26290";"27.15";"11.805";"14";"F";"4"
"5567";"22425";"93.18";"15.637";"17";"D";"7"
"5568";"11888";"79.14";"41.899";"11";"C";"2"
"5569";"10002";"44.54";"11.102";"15";"D";"2"
"5570";"21387";"72.37";"3.760";"13";"B";"6"
"5571";"15773";"23.93";"5.899";"1";"C";"9"
"5572";"2996";"37.79";"18.304";"1";" ";"5"
"5573";"27307";"56.03";"53.804";"5";"C";"10"
"5574";"15418";"42.29";"46.854";"10";" ";"8"
"5575";"2687";"92.73";"21.878";"11";" ";"9"
"5576";"3573";"20.06";"41.846";"3";"B";"3"
"5577";"22199";"98.93";"46.877";"12";"E";"3"
"5578";"14269";"25.82";"44.071";"8";"D";"8"
"5579";"3588";"39.52";"29.484";"4";"F";"5"
"5580";"22005";"44.24";"3.013";"8";"B";"8"
"5581";"17475";"11.96";"18.871";"12";"E";"1"
"5582";"19071";"97.36";"17.179";"14";"C";"10"
"5583";"8453";"79.13";"22.496";"14";"E";"9"
"5584";"7886";"96.57";"21.408";"11";" ";"1"
"5585";"25819";"79.07";"30.954";"6";" ";"5"
"5586";"7367";"10.03";"8.852";"11";" ";"7"
"5587";"9477";"82.89";"8.436";"8";"E";"10"
"5588";"27954";"5.38";"45.428";"4";"C";"5"
"5589";"20088";"81.63";"37.685";"4";"D";"9"
"5590";"2336";"95.79";"40.969";"4";"A";"3"
"5591";"23396";"89.13";"13.290";"8";"F";"10"
"5592";"15495";"42.20";"32.666";"3";"B";"4"
"5593";"18948";"60.78";"39.633";"6";"E";"5"
"5594";"26031";"14.91";"10.145";"4";"C";"7"
"5595";"25055";"72.78";"48.718";"13";"B";"3"
"5596";"3903";"80.25";"53.008";"16";"A";"3"
"5597";"1125";"17.40";"48.220";"14";"A";"8"
"5598";"26279";"26.07";"22.820";"4";"B";"3"
"5599";"18709";"87.73";"50.177";"16";"C";"7"
"5600";"12559";"12.14";"39.231";"11";"F";"7"
"5601";"13271";"91.48";"47.016";"7";" ";"2"
"5602";"11588";"83.42";"2.733";"15";"A";"7"
"5603";"4835";"37.54";"32.528";"10";"F";"3"
"5604";"1167";"37.86";"20.255";"2";"A";"2"
"5605";"10763";"13.61";"51.075";"16";"C";"4"
"5606";"23058";"94.30";"21.164";"16";"F";"2"
"5607";"4379";"54.84";"12.861";"15";"C";"9"
"5608";"10763";"14.86";"11.112";"8";" ";"8"
"5609";"24915";"59.78";"44.120";"17";"A";"5"
"5610";"22957";"60.87";"43.766";"16";"B";"10"
"5611";"7392";"87.87";"34.446";"4";"E";"9"
"5612";"19033";"18.82";"15.428";"14";" ";"5"
"5613";"2762";"17.12";"24.835";"11";"E";"7"
"5614";"24666";"15.50";"40.438";"6";"B";"8"
"5615";"9239";"68.56";"49.738";"19";"A";"7"
"5616";"15447";"77.83";"43.042";"11";"E";"10"
"5617";"2101";"55.46";"40.272";"6";"E";"4"
"5618";"10479";"60.48";"38.540";"9";"D";"4"
"5619";"13252";"9.27";"45.635";"5";"F";"10"
"5620";"6149";"32.22";"19.767";"3";"C";"2"
"5621";"1243";"48.29";"47.521";"7";"C";"4"
"5622";"5388";"66.53";"10.136";"15";"F";"6"
"5623";"25872";"13.92";"22.203";"3";"F";"5"
"5624";"12150";"91.19";"46.011";"15";"A";"3"
"5625";"18658";"91.72";"20.974";"11";"A";"1"
"5626";"20667";"12.86";"23.990";"5";"C";"4"
"5627";"27551";"34.96";"22.528";"19";"B";"4"
"5628";"6797";"40.55";"12.796";"13";"D";"5"
"5629";"11134";"44.40";"5.198";"16";"B";"5"
"5630";"18552";"59.07";"19.632";"8";"D";"7"
"5631";"9935";"33.06";"32.287";"7";"B";"10"
"5632";"11495";"96.75";"25.991";"7";" ";"5"
"5633";"8154";"43.89";"33.621";"15";"A";"3"
"5634";"11839";"10.77";"27.912";"11";"C";"1"
"5635";"12464";"8.04";"31.731";"12";"D";"10"
"5636";"6764";"24.22";"21.521";"8";"A";"5"
"5637";"24827";"24.04";"15.317";"6";"D";"9"
"5638";"24743";"73.52";"40.288";"1";"C";"6"
"5639";"7449";"33.88";"18.283";"14";"F";"2"
"5640";"23671";"71.06";"11.576";"6";" ";"6"
"5641";"3749";"74.48";"51.884";"10";"E";"4"
"5642";"8537";"52.43";"5.452";"6";"C";"3"
"5643";"19933";"31.57";"20.110";"5";"E";"8"
"5644";"17301";"9.99";"39.001";"19";"E";"4"
"5645";"4486";"99.79";"6.405";"3";" ";"8"
"5646";"11613";"11.22";"34.769";"9";"D";"4"
"5647";"28216";"99.67";"31.139";"5";"B";"5"
"5648";"24507";"61.77";"3.025";"15";" ";"10"
"5649";"18893";"48.65";"38.008";"11";"E";"6"
"5650";"7205";"82.94";"40.494";"2";"E";"8"
"5651";"10121";"66.40";"25.638";"11";"E";"9"
"5652";"12126";"73.70";"43.175";"7";"A";"3"
"5653";"12533";"47.67";"49.729";"12";"E";"3"
"5654";"9793";"85.47";"39.266";"9";"F";"5"
"5655";"5897";"23.64";"19.479";"4";"B";"5"
"5656";"2000";"28.00";"48.763";"9";"C";"3"
"5657";"8377";"96.09";"29.604";"8";"B";"10"
"5658";"26221";"43.12";"41.776";"5";"F";"9"
"5659";"8880";"88.98";"7.508";"7";"A";"7"
"5660";"7488";"97.36";"33.799";"4";"E";"2"
"5661";"17270";"28.86";"43.426";"8";"C";"9"
"5662";"19563";"63.59";"23.013";"16";"A";"1"
"5663";"21369";"80.65";"11.585";"1";"B";"2"
"5664";"10393";"29.63";"16.253";"10";"D";"6"
"5665";"15135";"52.46";"44.421";"18";"A";"10"
"5666";"23650";"60.79";"30.974";"7";"E";"8"
"5667";"9597";"61.66";"19.499";"5";"F";"10"
"5668";"5421";"61.13";"25.294";"19";"D";"8"
"5669";"26426";"52.95";"26.043";"7";" ";"4"
"5670";"15736";"34.40";"9.204";"11";"B";"10"
"5671";"19658";"14.00";"49.075";"19";"A";"2"
"5672";"7721";"34.37";"22.388";"18";" ";"2"
"5673";"4797";"15.93";"8.391";"16";"C";"6"
"5674";"7889";"81.45";"27.466";"6";"B";"3"
"5675";"4783";"21.73";"53.958";"13";"F";"2"
"5676";"8691";"55.43";"23.747";"4";"B";"4"
"5677";"13573";"51.45";"7.733";"6";"D";"7"
"5678";"8820";"63.63";"14.114";"16";" ";"1"
"5679";"8572";"21.58";"11.524";"14";"A";"3"
"5680";"23954";"95.99";"6.444";"12";"B";"9"
"5681";"21595";"56.40";"35.835";"10";"E";"9"
"5682";"27039";"19.56";"36.293";"11";"A";"10"
"5683";"10616";"11.69";"37.887";"4";" ";"4"
"5684";"19875";"43.17";"12.953";"19";"A";"7"
"5685";"4269";"51.11";"13.387";"2";"F";"8"
"5686";"29159";"11.69";"27.000";"4";" ";"3"
"5687";"14475";"47.79";"2.162";"3";" ";"7"
"5688";"3441";"91.47";"18.720";"5";"F";"1"
"5689";"12447";"87.17";"29.179";"12";"E";"4"
"5690";"12225";"91.50";"34.301";"3";"B";"9"
"5691";"5112";"61.80";"24.585";"9";"E";"2"
"5692";"13103";"28.24";"42.936";"19";" ";"5"
"5693";"17711";"70.98";"34.683";"9";"E";"6"
"5694";"11411";"66.93";"30.917";"9";"F";"4"
"5695";"25136";"44.82";"46.834";"18";"F";"8"
"5696";"9317";"56.16";"12.780";"19";"A";"8"
"5697";"28889";"22.41";"15.541";"10";"F";"2"
"5698";"8909";"68.49";"28.386";"10";"C";"7"
"5699";"5561";"48.07";"7.374";"12";"A";"9"
"5700";"4252";"92.70";"25.800";"14";"E";"5"
"5701";"20585";"98.34";"39.447";"3";"B";"2"
"5702";"22070";"21.91";"15.762";"15";" ";"7"
"5703";"21916";"79.85";"20.657";"14";"C";"3"
"5704";"28689";"60.76";"48.219";"4";"F";"6"
"5705";"8228";"13.88";"9.047";"18";"F";"4"
"5706";"19597";"63.38";"11.106";"2";"E";"10"
"5707";"17462";"55.45";"5.214";"8";" ";"3"
"5708";"5110";"52.44";"11.423";"3";"F";"10"
"5709";"25190";"67.31";"20.302";"17";"A";"3"
"5710";"25066";"83.87";"52.780";"13";"B";"4"
"5711";"20128";"67.69";"41.559";"8";"F";"9"
"5712";"23494";"42.71";"4.662";"8";"C";"7"
"5713";"3313";"14.48";"35.236";"16";"A";"5"
"5714";"3496";"26.43";"54.758";"1";"D";"6"
"5715";"7850";"98.39";"40.675";"15";"F";"3"
"5716";"25794";"25.96";"13.023";"16";"B";"10"
"5717";"25663";"48.97";"49.858";"3";"D";"2"
"5718";"4283";"12.17";"38.515";"10";"D";"4"
"5719";"4601";"46.88";"7.086";"3";" ";"4"
"5720";"20589";"59.35";"6.808";"19";"D";"6"
"5721";"25438";"28.55";"49.934";"2";"D";"7"
"5722";"24698";"88.23";"26.188";"12";"C";"10"
"5723";"26389";"29.50";"31.934";"18";"E";"2"
"5724";"29140";"43.36";"41.133";"2";"A";"9"
"5725";"18798";"42.97";"44.727";"6";" ";"8"
"5726";"2545";"11.30";"7.011";"12";"D";"9"
"5727";"23905";"90.25";"27.709";"13";"D";"9"
"5728";"3180";"58.37";"32.215";"6";"F";"6"
"5729";"16502";"88.31";"13.048";"5";"F";"10"
"5730";"29259";"5.34";"48.100";"2";"D";"7"
"5731";"4393";"78.60";"29.179";"7";" ";"8"
"5732";"1250";"90.17";"12.432";"2";"B";"2"
"5733";"4293";"36.59";"19.951";"6";"A";"8"
"5734";"23622";"64.90";"13.371";"12";"E";"4"
"5735";"7160";"73.28";"40.159";"5";" ";"2"
"5736";"11668";"62.41";"20.079";"19";"F";"10"
"5737";"29460";"77.40";"15.623";"17";" ";"6"
"5738";"27384";"11.74";"17.267";"19";" ";"1"
"5739";"19169";"61.27";"16.466";"2";"D";"10"
"5740";"5850";"14.11";"52.417";"2";"B";"6"
"5741";"12633";"41.69";"21.646";"11";"A";"5"
"5742";"16690";"29.80";"53.698";"12";"E";"6"
"5743";"1892";"12.82";"41.546";"6";"D";"9"
"5744";"4666";"97.19";"32.259";"10";" ";"9"
"5745";"18757";"97.15";"32.736";"13";"D";"7"
"5746";"28967";"48.20";"51.498";"14";"D";"9"
"5747";"23764";"88.62";"28.355";"17";"B";"10"
"5748";"10147";"79.66";"31.764";"2";"A";"6"
"5749";"14330";"30.66";"37.465";"3";"C";"6"
"5750";"19425";"37.19";"20.609";"1";"B";"6"
"5751";"26956";"19.41";"44.542";"10";"B";"6"
"5752";"14748";"60.81";"3.206";"14";"A";"2"
"5753";"15209";"17.67";"49.308";"15";"D";"10"
"5754";"18394";"60.09";"41.354";"8";"E";"8"
"5755";"13220";"33.59";"4.998";"18";"C";"2"
"5756";"7598";"99.85";"45.602";"16";"C";"3"
"5757";"8807";"41.65";"18.739";"7";"E";"3"
"5758";"12953";"75.00";"17.924";"4";"C";"9"
"5759";"29293";"96.60";"53.554";"8";"C";"4"
"5760";"19232";"76.34";"28.873";"16";"C";"1"
"5761";"26100";"17.10";"19.790";"15";"B";"4"
"5762";"1158";"12.28";"8.271";"10";"D";"10"
"5763";"8979";"25.36";"17.338";"16";"A";"10"
"5764";"10728";"54.27";"41.457";"12";"F";"4"
"5765";"20813";"78.34";"51.976";"7";"F";"5"
"5766";"2317";"19.34";"19.274";"6";"C";"4"
"5767";"23688";"62.13";"16.992";"11";"B";"3"
"5768";"19405";"91.95";"42.804";"1";"E";"10"
"5769";"7093";"87.21";"17.146";"4";"C";"4"
"5770";"28218";"74.86";"4.807";"15";"B";"2"
"5771";"29401";"70.64";"42.191";"4";"E";"6"
"5772";"3795";"46.60";"7.784";"1";"B";"2"
"5773";"10811";"31.57";"5.861";"5";"A";"10"
"5774";"16149";"36.67";"49.399";"8";"C";"3"
"5775";"14291";"45.78";"15.083";"12";"B";"8"
"5776";"7257";"55.86";"52.214";"17";"E";"4"
"5777";"4310";"9.37";"30.552";"11";"E";"4"
"5778";"25720";"22.95";"17.991";"10";"B";"5"
"5779";"18953";"30.56";"37.801";"2";"B";"6"
"5780";"19392";"87.05";"50.776";"5";"B";"9"
"5781";"27496";"65.81";"43.164";"1";"A";"1"
"5782";"22243";"56.57";"12.170";"6";"E";"6"
"5783";"9790";"89.35";"19.171";"9";"B";"10"
"5784";"10186";"41.93";"49.922";"8";" ";"7"
"5785";"14400";"66.87";"30.174";"5";"D";"3"
"5786";"4844";"52.67";"3.635";"11";"D";"8"
"5787";"3633";"55.36";"28.807";"4";" ";"3"
"5788";"27051";"73.23";"11.480";"11";"A";"4"
"5789";"1551";"95.41";"53.439";"12";" ";"7"
"5790";"23147";"74.16";"35.258";"16";"D";"2"
"5791";"24084";"42.75";"53.982";"16";"F";"7"
"5792";"8155";"20.31";"6.849";"3";" ";"9"
"5793";"17445";"73.57";"35.720";"9";"E";"1"
"5794";"21230";"35.65";"50.642";"5";"C";"10"
"5795";"29146";"5.73";"8.824";"12";"C";"8"
"5796";"9897";"16.09";"35.834";"15";"D";"10"
"5797";"25547";"42.91";"54.916";"7";"F";"4"
"5798";"17800";"87.28";"11.446";"18";"C";"4"
"5799";"4635";"17.90";"7.793";"2";"B";"1"
"5800";"6422";"32.19";"36.538";"15";"D";"9"
"5801";"20864";"68.55";"45.203";"7";"A";"9"
"5802";"8536";"44.63";"14.386";"6";"E";"1"
"5803";"16519";"39.23";"11.266";"18";"E";"1"
"5804";"14482";"32.44";"51.612";"16";"E";"9"
"5805";"1264";"62.93";"32.781";"4";"E";"3"
"5806";"6987";"13.63";"30.315";"1";"B";"7"
"5807";"718";"39.90";"4.020";"3";"E";"10"
"5808";"7285";"85.36";"26.638";"3";"D";"7"
"5809";"14045";"31.91";"25.564";"16";"C";"8"
"5810";"24235";"94.44";"29.115";"1";"B";"8"
"5811";"3011";"8.08";"41.348";"3";"A";"1"
"5812";"18378";"57.83";"22.686";"1";"B";"7"
"5813";"27526";"69.74";"42.554";"15";" ";"9"
"5814";"28008";"80.44";"47.088";"1";"D";"6"
"5815";"27002";"95.83";"48.935";"5";"D";"6"
"5816";"3866";"44.67";"22.588";"3";"C";"7"
"5817";"26246";"65.93";"52.353";"2";"C";"3"
"5818";"8388";"32.90";"9.504";"12";" ";"2"
"5819";"6102";"76.17";"18.475";"2";"F";"6"
"5820";"16741";"36.15";"45.866";"3";"D";"10"
"5821";"26401";"58.70";"28.240";"14";"C";"1"
"5822";"2970";"66.54";"34.220";"6";"C";"4"
"5823";"13160";"5.81";"50.691";"15";"D";"8"
"5824";"11705";"58.81";"19.543";"4";"C";"3"
"5825";"26053";"73.00";"11.153";"6";"E";"4"
"5826";"11625";"78.98";"25.540";"8";"B";"5"
"5827";"21071";"87.58";"53.724";"16";" ";"4"
"5828";"15048";"23.64";"10.972";"5";"E";"1"
"5829";"8012";"86.80";"39.111";"13";"E";"6"
"5830";"20568";"51.03";"25.074";"10";"D";"4"
"5831";"23138";"41.48";"31.125";"9";"C";"3"
"5832";"19778";"8.97";"19.596";"7";" ";"1"
"5833";"26551";"61.17";"50.607";"7";"F";"4"
"5834";"28083";"52.33";"40.379";"16";"B";"6"
"5835";"27139";"28.57";"46.408";"10";" ";"7"
"5836";"22289";"43.12";"11.142";"16";"C";"10"
"5837";"6773";"97.27";"49.814";"1";"D";"6"
"5838";"11243";"37.88";"31.814";"1";"E";"3"
"5839";"18943";"76.64";"15.664";"6";"D";"1"
"5840";"25062";"39.14";"5.343";"10";"A";"9"
"5841";"6208";"44.01";"36.584";"17";" ";"6"
"5842";"10730";"42.84";"26.066";"14";"C";"7"
"5843";"3226";"59.16";"52.255";"10";" ";"1"
"5844";"21583";"67.33";"49.282";"18";"A";"8"
"5845";"928";"17.57";"6.382";"7";"B";"9"
"5846";"2027";"59.75";"14.963";"1";"C";"8"
"5847";"8133";"29.99";"45.594";"5";"E";"8"
"5848";"742";"87.15";"25.880";"17";"B";"8"
"5849";"15950";"22.91";"36.786";"17";"C";"3"
"5850";"15351";"23.47";"27.817";"8";"B";"6"
"5851";"22706";"42.54";"22.070";"14";"F";"2"
"5852";"18088";"23.71";"34.932";"13";"F";"4"
"5853";"26673";"94.11";"42.204";"12";" ";"1"
"5854";"8842";"70.90";"41.637";"19";" ";"5"
"5855";"13656";"26.84";"26.647";"9";"B";"1"
"5856";"29440";"72.56";"7.327";"12";"A";"3"
"5857";"12531";"72.57";"6.333";"7";" ";"8"
"5858";"19497";"81.64";"10.009";"8";"A";"6"
"5859";"8691";"47.86";"44.055";"9";"A";"10"
"5860";"921";"6.10";"16.960";"10";"E";"5"
"5861";"3630";"50.88";"30.567";"1";"E";"6"
"5862";"28044";"61.82";"40.539";"8";"C";"2"
"5863";"25683";"58.43";"21.907";"12";"F";"5"
"5864";"2484";"43.03";"22.925";"14";"E";"9"
"5865";"9063";"93.56";"9.198";"8";"D";"8"
"5866";"4680";"66.22";"2.427";"5";" ";"7"
"5867";"1972";"94.02";"31.338";"7";" ";"6"
"5868";"13468";"48.30";"33.356";"15";" ";"4"
"5869";"7668";"64.09";"22.838";"3";" ";"9"
"5870";"21308";"27.77";"4.116";"8";" ";"3"
"5871";"11654";"72.92";"20.606";"14";"F";"9"
"5872";"6517";"70.74";"54.913";"16";"B";"8"
"5873";"16359";"51.20";"48.672";"6";"C";"1"
"5874";"18386";"58.44";"14.304";"11";"C";"6"
"5875";"19853";"97.67";"13.177";"17";"E";"7"
"5876";"28296";"61.29";"13.470";"2";"F";"8"
"5877";"15330";"21.26";"14.870";"8";"E";"4"
"5878";"12906";"31.07";"41.894";"13";"C";"9"
"5879";"25707";"88.86";"23.348";"19";"C";"3"
"5880";"26597";"7.65";"19.808";"6";"D";"3"
"5881";"5126";"32.27";"20.969";"5";"A";"8"
"5882";"1290";"68.87";"13.423";"16";"A";"9"
"5883";"9776";"94.96";"28.749";"8";"D";"3"
"5884";"7213";"20.18";"8.592";"9";"E";"1"
"5885";"12838";"21.77";"29.918";"17";"C";"10"
"5886";"11028";"72.68";"10.512";"10";" ";"1"
"5887";"4706";"99.71";"47.755";"19";"E";"4"
"5888";"13153";"7.92";"51.394";"19";"A";"9"
"5889";"2212";"83.15";"6.886";"14";"C";"4"
"5890";"29038";"70.33";"6.276";"12";"C";"5"
"5891";"2667";"84.14";"50.162";"9";"D";"1"
"5892";"22372";"83.08";"37.050";"2";"A";"4"
"5893";"13786";"9.87";"13.612";"13";"A";"4"
"5894";"26214";"81.06";"33.819";"4";" ";"5"
"5895";"9349";"69.74";"4.706";"5";"A";"2"
"5896";"2047";"97.29";"26.901";"4";"C";"3"
"5897";"21136";"71.44";"15.144";"13";"C";"6"
"5898";"19816";"87.55";"7.659";"12";"A";"3"
"5899";"4471";"97.11";"18.800";"3";" ";"10"
"5900";"23687";"82.38";"24.170";"18";"E";"6"
"5901";"12316";"63.40";"53.515";"13";"D";"6"
"5902";"28795";"95.01";"46.211";"3";"A";"8"
"5903";"9826";"64.06";"30.654";"11";"D";"3"
"5904";"14649";"63.88";"32.260";"15";"B";"6"
"5905";"26094";"93.78";"43.570";"19";"E";"6"
"5906";"6781";"31.78";"29.638";"5";" ";"9"
"5907";"5266";"72.30";"48.808";"17";"E";"5"
"5908";"25435";"91.13";"22.296";"6";" ";"1"
"5909";"1764";"24.00";"16.824";"8";"D";"2"
"5910";"2861";"23.49";"29.671";"18";"B";"8"
"5911";"5712";"90.87";"39.332";"17";"E";"7"
"5912";"26207";"93.66";"6.843";"2";"D";"10"
"5913";"13344";"25.51";"2.786";"4";"B";"6"
"5914";"23912";"61.41";"23.248";"8";"A";"6"
"5915";"22078";"45.92";"21.487";"3";"C";"9"
"5916";"7893";"22.29";"46.454";"9";"C";"9"
"5917";"27782";"81.09";"8.595";"5";"E";"7"
"5918";"963";"78.86";"28.571";"1";"C";"3"
"5919";"1235";"70.48";"10.086";"15";" ";"4"
"5920";"7880";"30.19";"47.876";"17";" ";"10"
"5921";"8509";"9.01";"37.605";"9";"C";"10"
"5922";"8957";"35.34";"16.301";"16";"A";"6"
"5923";"24574";"86.26";"20.443";"19";"E";"4"
"5924";"26265";"19.35";"22.544";"8";"F";"7"
"5925";"16216";"56.24";"23.889";"9";"A";"3"
"5926";"22306";"88.03";"31.602";"3";"B";"4"
"5927";"9562";"94.40";"35.432";"16";"F";"2"
"5928";"29498";"88.40";"21.340";"7";"D";"2"
"5929";"26818";"41.43";"16.882";"10";"E";"2"
"5930";"25622";"5.48";"51.351";"8";"A";"8"
"5931";"6610";"90.45";"38.055";"13";"F";"8"
"5932";"26347";"58.29";"11.445";"11";"F";"7"
"5933";"3561";"50.93";"33.441";"13";"C";"7"
"5934";"27185";"25.19";"54.515";"17";" ";"6"
"5935";"5397";"22.50";"29.696";"6";"B";"9"
"5936";"12337";"60.85";"51.748";"4";"E";"5"
"5937";"15418";"39.09";"47.099";"8";"A";"7"
"5938";"12165";"39.15";"51.666";"5";"D";"5"
"5939";"5856";"89.36";"36.996";"13";"A";"3"
"5940";"10586";"74.98";"17.175";"18";"D";"1"
"5941";"3923";"92.76";"33.457";"6";"F";"3"
"5942";"11985";"11.68";"32.664";"1";"C";"8"
"5943";"19986";"36.83";"27.469";"17";" ";"7"
"5944";"7879";"47.19";"17.710";"10";"A";"5"
"5945";"8423";"13.95";"23.365";"5";"B";"9"
"5946";"17937";"90.20";"31.939";"11";"B";"9"
"5947";"1954";"65.46";"18.234";"17";"B";"8"
"5948";"5836";"20.99";"8.914";"10";"E";"7"
"5949";"1645";"65.27";"39.673";"16";"E";"6"
"5950";"7338";"30.10";"24.729";"7";"B";"7"
"5951";"2742";"6.39";"41.732";"9";" ";"3"
"5952";"18729";"82.79";"36.907";"14";"E";"6"
"5953";"27244";"5.08";"40.964";"6";"B";"5"
"5954";"19254";"22.27";"37.514";"10";"A";"4"
"5955";"11889";"44.27";"49.191";"6";"B";"6"
"5956";"23970";"67.78";"42.196";"5";"D";"1"
"5957";"23997";"25.62";"24.241";"15";"D";"8"
"5958";"19719";"84.21";"26.496";"6";"A";"10"
"5959";"927";"61.54";"13.721";"11";"C";"2"
"5960";"18469";"25.66";"7.174";"17";"E";"7"
"5961";"8520";"12.84";"29.887";"12";"A";"4"
"5962";"17236";"89.02";"20.825";"7";"F";"10"
"5963";"2469";"82.23";"34.412";"4";"E";"4"
"5964";"29184";"41.79";"14.196";"14";"D";"5"
"5965";"13533";"84.78";"9.641";"4";"F";"7"
"5966";"21597";"73.72";"21.082";"4";"E";"10"
"5967";"14108";"23.81";"38.595";"12";"B";"6"
"5968";"21292";"70.69";"39.711";"8";"F";"6"
"5969";"12751";"45.69";"18.173";"16";"A";"5"
"5970";"6289";"87.56";"24.400";"5";"C";"1"
"5971";"25029";"15.96";"31.425";"1";"F";"7"
"5972";"18337";"19.01";"18.042";"5";"B";"2"
"5973";"1384";"55.92";"8.987";"7";"C";"4"
